Number of Cyc., xdisp_rel (FISH), xdisp_meas (FISH)
39270, 7.4035574E-002, 1.0200000E-001
39280, 7.4052107E-002, 1.0200000E-001
39290, 7.4069291E-002, 1.0200000E-001
39300, 7.4086697E-002, 1.0200000E-001
39310, 7.4105211E-002, 1.0200000E-001
39320, 7.4125932E-002, 1.0200000E-001
39330, 7.4147494E-002, 1.0200000E-001
39340, 7.4169961E-002, 1.0200000E-001
39350, 7.4195670E-002, 1.0200000E-001
39360, 7.4223205E-002, 1.0200000E-001
39370, 7.4253536E-002, 1.0200000E-001
39380, 7.4286424E-002, 1.0200000E-001
39390, 7.4323650E-002, 1.0200000E-001
39400, 7.4365957E-002, 1.0200000E-001
39410, 7.4410331E-002, 1.0200000E-001
39420, 7.4454799E-002, 1.0200000E-001
39430, 7.4498345E-002, 1.0200000E-001
39440, 7.4544217E-002, 1.0200000E-001
39450, 7.4590921E-002, 1.0200000E-001
39460, 7.4636671E-002, 1.0200000E-001
39470, 7.4679407E-002, 1.0200000E-001
39480, 7.4719221E-002, 1.0200000E-001
39490, 7.4755382E-002, 1.0200000E-001
39500, 7.4785488E-002, 1.0200000E-001
39510, 7.4808914E-002, 1.0200000E-001
39520, 7.4827345E-002, 1.0200000E-001
39530, 7.4843352E-002, 1.0200000E-001
39540, 7.4856745E-002, 1.0200000E-001
39550, 7.4866661E-002, 1.0200000E-001
39560, 7.4877732E-002, 1.0200000E-001
39570, 7.4890621E-002, 1.0200000E-001
39580, 7.4907171E-002, 1.0200000E-001
39590, 7.4927112E-002, 1.0200000E-001
39600, 7.4946818E-002, 1.0200000E-001
39610, 7.4964085E-002, 1.0200000E-001
39620, 7.4980480E-002, 1.0200000E-001
39630, 7.5000609E-002, 1.0200000E-001
39640, 7.5022080E-002, 1.0200000E-001
39650, 7.5044766E-002, 1.0200000E-001
39660, 7.5068322E-002, 1.0200000E-001
39670, 7.5093214E-002, 1.0200000E-001
39680, 7.5119761E-002, 1.0200000E-001
39690, 7.5146600E-002, 1.0200000E-001
39700, 7.5176236E-002, 1.0200000E-001
39710, 7.5206700E-002, 1.0200000E-001
39720, 7.5237400E-002, 1.0200000E-001
39730, 7.5268634E-002, 1.0200000E-001
39740, 7.5301448E-002, 1.0200000E-001
39750, 7.5335294E-002, 1.0200000E-001
39760, 7.5368870E-002, 1.0200000E-001
39770, 7.5402714E-002, 1.0200000E-001
39780, 7.5437054E-002, 1.0200000E-001
39790, 7.5473330E-002, 1.0200000E-001
39800, 7.5511951E-002, 1.0200000E-001
39810, 7.5552144E-002, 1.0200000E-001
39820, 7.5592163E-002, 1.0200000E-001
39830, 7.5629878E-002, 1.0200000E-001
39840, 7.5666649E-002, 1.0200000E-001
39850, 7.5701235E-002, 1.0200000E-001
39860, 7.5734463E-002, 1.0200000E-001
39870, 7.5767861E-002, 1.0200000E-001
39880, 7.5801181E-002, 1.0200000E-001
39890, 7.5830879E-002, 1.0200000E-001
39900, 7.5858405E-002, 1.0200000E-001
39910, 7.5887681E-002, 1.0200000E-001
39920, 7.5913982E-002, 1.0200000E-001
39930, 7.5938118E-002, 1.0200000E-001
39940, 7.5961284E-002, 1.0200000E-001
39950, 7.5986061E-002, 1.0200000E-001
39960, 7.6007962E-002, 1.0200000E-001
39970, 7.6025819E-002, 1.0200000E-001
39980, 7.6039869E-002, 1.0200000E-001
39990, 7.6052445E-002, 1.0200000E-001
40000, 7.6062641E-002, 1.0200000E-001
40010, 7.6074210E-002, 1.0200000E-001
40020, 7.6087587E-002, 1.0200000E-001
40030, 7.6101273E-002, 1.0200000E-001
40040, 7.6114480E-002, 1.0200000E-001
40050, 7.6126322E-002, 1.0200000E-001
40060, 7.6137509E-002, 1.0200000E-001
40070, 7.6146451E-002, 1.0200000E-001
40080, 7.6155924E-002, 1.0200000E-001
40090, 7.6166692E-002, 1.0200000E-001
40100, 7.6176249E-002, 1.0200000E-001
40110, 7.6188068E-002, 1.0200000E-001
40120, 7.6200714E-002, 1.0200000E-001
40130, 7.6214086E-002, 1.0200000E-001
40140, 7.6227951E-002, 1.0200000E-001
40150, 7.6240424E-002, 1.0200000E-001
40160, 7.6252994E-002, 1.0200000E-001
40170, 7.6265735E-002, 1.0200000E-001
40180, 7.6280348E-002, 1.0200000E-001
40190, 7.6295029E-002, 1.0200000E-001
40200, 7.6311129E-002, 1.0200000E-001
40210, 7.6327821E-002, 1.0200000E-001
40220, 7.6344320E-002, 1.0200000E-001
40230, 7.6361033E-002, 1.0200000E-001
40240, 7.6378645E-002, 1.0200000E-001
40250, 7.6398065E-002, 1.0200000E-001
40260, 7.6420158E-002, 1.0200000E-001
40270, 7.6443810E-002, 1.0200000E-001
40280, 7.6468443E-002, 1.0200000E-001
40290, 7.6494547E-002, 1.0200000E-001
40300, 7.6521319E-002, 1.0200000E-001
40310, 7.6550274E-002, 1.0200000E-001
40320, 7.6581681E-002, 1.0200000E-001
40330, 7.6615207E-002, 1.0200000E-001
40340, 7.6649877E-002, 1.0200000E-001
40350, 7.6683710E-002, 1.0200000E-001
40360, 7.6716289E-002, 1.0200000E-001
40370, 7.6747516E-002, 1.0200000E-001
40380, 7.6777357E-002, 1.0200000E-001
40390, 7.6804111E-002, 1.0200000E-001
40400, 7.6825789E-002, 1.0200000E-001
40410, 7.6841622E-002, 1.0200000E-001
40420, 7.6853404E-002, 1.0200000E-001
40430, 7.6863695E-002, 1.0200000E-001
40440, 7.6875835E-002, 1.0200000E-001
40450, 7.6888528E-002, 1.0200000E-001
40460, 7.6898902E-002, 1.0200000E-001
40470, 7.6908256E-002, 1.0200000E-001
40480, 7.6917418E-002, 1.0200000E-001
40490, 7.6927355E-002, 1.0200000E-001
40500, 7.6937792E-002, 1.0200000E-001
40510, 7.6950158E-002, 1.0200000E-001
40520, 7.6965480E-002, 1.0200000E-001
40530, 7.6981689E-002, 1.0200000E-001
40540, 7.6999228E-002, 1.0200000E-001
40550, 7.7019083E-002, 1.0200000E-001
40560, 7.7041512E-002, 1.0200000E-001
40570, 7.7068165E-002, 1.0200000E-001
40580, 7.7098642E-002, 1.0200000E-001
40590, 7.7132974E-002, 1.0200000E-001
40600, 7.7170408E-002, 1.0200000E-001
40610, 7.7209691E-002, 1.0200000E-001
40620, 7.7251171E-002, 1.0200000E-001
40630, 7.7294045E-002, 1.0200000E-001
40640, 7.7335750E-002, 1.0200000E-001
40650, 7.7376634E-002, 1.0200000E-001
40660, 7.7417464E-002, 1.0200000E-001
40670, 7.7457533E-002, 1.0200000E-001
40680, 7.7496557E-002, 1.0200000E-001
40690, 7.7534045E-002, 1.0200000E-001
40700, 7.7572350E-002, 1.0200000E-001
40710, 7.7609977E-002, 1.0200000E-001
40720, 7.7643999E-002, 1.0200000E-001
40730, 7.7673968E-002, 1.0200000E-001
40740, 7.7701734E-002, 1.0200000E-001
40750, 7.7725673E-002, 1.0200000E-001
40760, 7.7745288E-002, 1.0200000E-001
40770, 7.7763339E-002, 1.0200000E-001
40780, 7.7782412E-002, 1.0200000E-001
40790, 7.7801614E-002, 1.0200000E-001
40800, 7.7819535E-002, 1.0200000E-001
40810, 7.7836919E-002, 1.0200000E-001
40820, 7.7856189E-002, 1.0200000E-001
40830, 7.7878388E-002, 1.0200000E-001
40840, 7.7901003E-002, 1.0200000E-001
40850, 7.7922444E-002, 1.0200000E-001
40860, 7.7946214E-002, 1.0200000E-001
40870, 7.7971602E-002, 1.0200000E-001
40880, 7.7998008E-002, 1.0200000E-001
40890, 7.8026568E-002, 1.0200000E-001
40900, 7.8053738E-002, 1.0200000E-001
40910, 7.8079811E-002, 1.0200000E-001
40920, 7.8104202E-002, 1.0200000E-001
40930, 7.8128994E-002, 1.0200000E-001
40940, 7.8153011E-002, 1.0200000E-001
40950, 7.8175168E-002, 1.0200000E-001
40960, 7.8195600E-002, 1.0200000E-001
40970, 7.8214658E-002, 1.0200000E-001
40980, 7.8233616E-002, 1.0200000E-001
40990, 7.8252724E-002, 1.0200000E-001
41000, 7.8268741E-002, 1.0200000E-001
41010, 7.8282761E-002, 1.0200000E-001
41020, 7.8295188E-002, 1.0200000E-001
41030, 7.8307850E-002, 1.0200000E-001
41040, 7.8321387E-002, 1.0200000E-001
41050, 7.8333954E-002, 1.0200000E-001
41060, 7.8345316E-002, 1.0200000E-001
41070, 7.8355054E-002, 1.0200000E-001
41080, 7.8366551E-002, 1.0200000E-001
41090, 7.8377960E-002, 1.0200000E-001
41100, 7.8389665E-002, 1.0200000E-001
41110, 7.8402685E-002, 1.0200000E-001
41120, 7.8415712E-002, 1.0200000E-001
41130, 7.8429641E-002, 1.0200000E-001
41140, 7.8444445E-002, 1.0200000E-001
41150, 7.8461167E-002, 1.0200000E-001
41160, 7.8480187E-002, 1.0200000E-001
41170, 7.8500607E-002, 1.0200000E-001
41180, 7.8521634E-002, 1.0200000E-001
41190, 7.8545833E-002, 1.0200000E-001
41200, 7.8570952E-002, 1.0200000E-001
41210, 7.8598385E-002, 1.0200000E-001
41220, 7.8627168E-002, 1.0200000E-001
41230, 7.8656857E-002, 1.0200000E-001
41240, 7.8687148E-002, 1.0200000E-001
41250, 7.8717979E-002, 1.0200000E-001
41260, 7.8750822E-002, 1.0200000E-001
41270, 7.8784148E-002, 1.0200000E-001
41280, 7.8816661E-002, 1.0200000E-001
41290, 7.8849300E-002, 1.0200000E-001
41300, 7.8882890E-002, 1.0200000E-001
41310, 7.8915288E-002, 1.0200000E-001
41320, 7.8943328E-002, 1.0200000E-001
41330, 7.8969368E-002, 1.0200000E-001
41340, 7.8992554E-002, 1.0200000E-001
41350, 7.9008501E-002, 1.0200000E-001
41360, 7.9020139E-002, 1.0200000E-001
41370, 7.9028743E-002, 1.0200000E-001
41380, 7.9037096E-002, 1.0200000E-001
41390, 7.9047323E-002, 1.0200000E-001
41400, 7.9058905E-002, 1.0200000E-001
41410, 7.9070075E-002, 1.0200000E-001
41420, 7.9081514E-002, 1.0200000E-001
41430, 7.9093432E-002, 1.0200000E-001
41440, 7.9107267E-002, 1.0200000E-001
41450, 7.9123754E-002, 1.0200000E-001
41460, 7.9142740E-002, 1.0200000E-001
41470, 7.9164349E-002, 1.0200000E-001
41480, 7.9187794E-002, 1.0200000E-001
41490, 7.9213859E-002, 1.0200000E-001
41500, 7.9242679E-002, 1.0200000E-001
41510, 7.9273534E-002, 1.0200000E-001
41520, 7.9305286E-002, 1.0200000E-001
41530, 7.9338715E-002, 1.0200000E-001
41540, 7.9372095E-002, 1.0200000E-001
41550, 7.9406852E-002, 1.0200000E-001
41560, 7.9444709E-002, 1.0200000E-001
41570, 7.9483899E-002, 1.0200000E-001
41580, 7.9523517E-002, 1.0200000E-001
41590, 7.9561551E-002, 1.0200000E-001
41600, 7.9599444E-002, 1.0200000E-001
41610, 7.9637098E-002, 1.0200000E-001
41620, 7.9672510E-002, 1.0200000E-001
41630, 7.9706622E-002, 1.0200000E-001
41640, 7.9735837E-002, 1.0200000E-001
41650, 7.9760226E-002, 1.0200000E-001
41660, 7.9782395E-002, 1.0200000E-001
41670, 7.9802647E-002, 1.0200000E-001
41680, 7.9821335E-002, 1.0200000E-001
41690, 7.9839786E-002, 1.0200000E-001
41700, 7.9859117E-002, 1.0200000E-001
41710, 7.9880314E-002, 1.0200000E-001
41720, 7.9903816E-002, 1.0200000E-001
41730, 7.9928732E-002, 1.0200000E-001
41740, 7.9953694E-002, 1.0200000E-001
41750, 7.9976224E-002, 1.0200000E-001
41760, 7.9998740E-002, 1.0200000E-001
41770, 8.0022615E-002, 1.0200000E-001
41780, 8.0043413E-002, 1.0200000E-001
41790, 8.0063916E-002, 1.0200000E-001
41800, 8.0084628E-002, 1.0200000E-001
41810, 8.0105334E-002, 1.0200000E-001
41820, 8.0123294E-002, 1.0200000E-001
41830, 8.0141103E-002, 1.0200000E-001
41840, 8.0157347E-002, 1.0200000E-001
41850, 8.0172475E-002, 1.0200000E-001
41860, 8.0185646E-002, 1.0200000E-001
41870, 8.0198542E-002, 1.0200000E-001
41880, 8.0210668E-002, 1.0200000E-001
41890, 8.0223273E-002, 1.0200000E-001
41900, 8.0235439E-002, 1.0200000E-001
41910, 8.0247426E-002, 1.0200000E-001
41920, 8.0258299E-002, 1.0200000E-001
41930, 8.0269899E-002, 1.0200000E-001
41940, 8.0280882E-002, 1.0200000E-001
41950, 8.0290622E-002, 1.0200000E-001
41960, 8.0299244E-002, 1.0200000E-001
41970, 8.0308577E-002, 1.0200000E-001
41980, 8.0319577E-002, 1.0200000E-001
41990, 8.0331730E-002, 1.0200000E-001
42000, 8.0345377E-002, 1.0200000E-001
42010, 8.0361096E-002, 1.0200000E-001
42020, 8.0378535E-002, 1.0200000E-001
42030, 8.0395738E-002, 1.0200000E-001
42040, 8.0411443E-002, 1.0200000E-001
42050, 8.0427974E-002, 1.0200000E-001
42060, 8.0446326E-002, 1.0200000E-001
42070, 8.0465916E-002, 1.0200000E-001
42080, 8.0488382E-002, 1.0200000E-001
42090, 8.0512862E-002, 1.0200000E-001
42100, 8.0538392E-002, 1.0200000E-001
42110, 8.0565413E-002, 1.0200000E-001
42120, 8.0592643E-002, 1.0200000E-001
42130, 8.0619934E-002, 1.0200000E-001
42140, 8.0647960E-002, 1.0200000E-001
42150, 8.0678694E-002, 1.0200000E-001
42160, 8.0712140E-002, 1.0200000E-001
42170, 8.0746580E-002, 1.0200000E-001
42180, 8.0781784E-002, 1.0200000E-001
42190, 8.0818139E-002, 1.0200000E-001
42200, 8.0856379E-002, 1.0200000E-001
42210, 8.0896848E-002, 1.0200000E-001
42220, 8.0936198E-002, 1.0200000E-001
42230, 8.0972392E-002, 1.0200000E-001
42240, 8.1006594E-002, 1.0200000E-001
42250, 8.1039432E-002, 1.0200000E-001
42260, 8.1068394E-002, 1.0200000E-001
42270, 8.1093264E-002, 1.0200000E-001
42280, 8.1117022E-002, 1.0200000E-001
42290, 8.1139149E-002, 1.0200000E-001
42300, 8.1155640E-002, 1.0200000E-001
42310, 8.1168882E-002, 1.0200000E-001
42320, 8.1179809E-002, 1.0200000E-001
42330, 8.1190191E-002, 1.0200000E-001
42340, 8.1199806E-002, 1.0200000E-001
42350, 8.1208781E-002, 1.0200000E-001
42360, 8.1221515E-002, 1.0200000E-001
42370, 8.1236792E-002, 1.0200000E-001
42380, 8.1252824E-002, 1.0200000E-001
42390, 8.1270373E-002, 1.0200000E-001
42400, 8.1288556E-002, 1.0200000E-001
42410, 8.1307970E-002, 1.0200000E-001
42420, 8.1329512E-002, 1.0200000E-001
42430, 8.1353721E-002, 1.0200000E-001
42440, 8.1379358E-002, 1.0200000E-001
42450, 8.1406328E-002, 1.0200000E-001
42460, 8.1435453E-002, 1.0200000E-001
42470, 8.1466835E-002, 1.0200000E-001
42480, 8.1499946E-002, 1.0200000E-001
42490, 8.1533628E-002, 1.0200000E-001
42500, 8.1566750E-002, 1.0200000E-001
42510, 8.1600294E-002, 1.0200000E-001
42520, 8.1633534E-002, 1.0200000E-001
42530, 8.1667089E-002, 1.0200000E-001
42540, 8.1698689E-002, 1.0200000E-001
42550, 8.1730629E-002, 1.0200000E-001
42560, 8.1761380E-002, 1.0200000E-001
42570, 8.1788676E-002, 1.0200000E-001
42580, 8.1812804E-002, 1.0200000E-001
42590, 8.1834237E-002, 1.0200000E-001
42600, 8.1854570E-002, 1.0200000E-001
42610, 8.1872596E-002, 1.0200000E-001
42620, 8.1889738E-002, 1.0200000E-001
42630, 8.1905572E-002, 1.0200000E-001
42640, 8.1921328E-002, 1.0200000E-001
42650, 8.1938933E-002, 1.0200000E-001
42660, 8.1958977E-002, 1.0200000E-001
42670, 8.1979282E-002, 1.0200000E-001
42680, 8.2001290E-002, 1.0200000E-001
42690, 8.2024524E-002, 1.0200000E-001
42700, 8.2048985E-002, 1.0200000E-001
42710, 8.2073116E-002, 1.0200000E-001
42720, 8.2098221E-002, 1.0200000E-001
42730, 8.2124180E-002, 1.0200000E-001
42740, 8.2150556E-002, 1.0200000E-001
42750, 8.2178351E-002, 1.0200000E-001
42760, 8.2207901E-002, 1.0200000E-001
42770, 8.2239031E-002, 1.0200000E-001
42780, 8.2270313E-002, 1.0200000E-001
42790, 8.2301797E-002, 1.0200000E-001
42800, 8.2334073E-002, 1.0200000E-001
42810, 8.2365974E-002, 1.0200000E-001
42820, 8.2397293E-002, 1.0200000E-001
42830, 8.2428036E-002, 1.0200000E-001
42840, 8.2458515E-002, 1.0200000E-001
42850, 8.2489510E-002, 1.0200000E-001
42860, 8.2520441E-002, 1.0200000E-001
42870, 8.2552526E-002, 1.0200000E-001
42880, 8.2587039E-002, 1.0200000E-001
42890, 8.2622199E-002, 1.0200000E-001
42900, 8.2657202E-002, 1.0200000E-001
42910, 8.2688716E-002, 1.0200000E-001
42920, 8.2718781E-002, 1.0200000E-001
42930, 8.2747684E-002, 1.0200000E-001
42940, 8.2773892E-002, 1.0200000E-001
42950, 8.2791831E-002, 1.0200000E-001
42960, 8.2807725E-002, 1.0200000E-001
42970, 8.2820117E-002, 1.0200000E-001
42980, 8.2832144E-002, 1.0200000E-001
42990, 8.2845106E-002, 1.0200000E-001
43000, 8.2860817E-002, 1.0200000E-001
43010, 8.2877800E-002, 1.0200000E-001
43020, 8.2894867E-002, 1.0200000E-001
43030, 8.2910300E-002, 1.0200000E-001
43040, 8.2926121E-002, 1.0200000E-001
43050, 8.2941941E-002, 1.0200000E-001
43060, 8.2956754E-002, 1.0200000E-001
43070, 8.2972798E-002, 1.0200000E-001
43080, 8.2989635E-002, 1.0200000E-001
43090, 8.3008356E-002, 1.0200000E-001
43100, 8.3029848E-002, 1.0200000E-001
43110, 8.3054122E-002, 1.0200000E-001
43120, 8.3078809E-002, 1.0200000E-001
43130, 8.3105074E-002, 1.0200000E-001
43140, 8.3132253E-002, 1.0200000E-001
43150, 8.3160350E-002, 1.0200000E-001
43160, 8.3188945E-002, 1.0200000E-001
43170, 8.3219133E-002, 1.0200000E-001
43180, 8.3250176E-002, 1.0200000E-001
43190, 8.3281081E-002, 1.0200000E-001
43200, 8.3311800E-002, 1.0200000E-001
43210, 8.3340081E-002, 1.0200000E-001
43220, 8.3368310E-002, 1.0200000E-001
43230, 8.3392659E-002, 1.0200000E-001
43240, 8.3412811E-002, 1.0200000E-001
43250, 8.3428808E-002, 1.0200000E-001
43260, 8.3443038E-002, 1.0200000E-001
43270, 8.3455613E-002, 1.0200000E-001
43280, 8.3468199E-002, 1.0200000E-001
43290, 8.3480638E-002, 1.0200000E-001
43300, 8.3494305E-002, 1.0200000E-001
43310, 8.3509698E-002, 1.0200000E-001
43320, 8.3524610E-002, 1.0200000E-001
43330, 8.3538348E-002, 1.0200000E-001
43340, 8.3552407E-002, 1.0200000E-001
43350, 8.3566816E-002, 1.0200000E-001
43360, 8.3581254E-002, 1.0200000E-001
43370, 8.3596533E-002, 1.0200000E-001
43380, 8.3610856E-002, 1.0200000E-001
43390, 8.3624809E-002, 1.0200000E-001
43400, 8.3640459E-002, 1.0200000E-001
43410, 8.3657080E-002, 1.0200000E-001
43420, 8.3675222E-002, 1.0200000E-001
43430, 8.3693724E-002, 1.0200000E-001
43440, 8.3711918E-002, 1.0200000E-001
43450, 8.3730427E-002, 1.0200000E-001
43460, 8.3749542E-002, 1.0200000E-001
43470, 8.3769621E-002, 1.0200000E-001
43480, 8.3790906E-002, 1.0200000E-001
43490, 8.3812265E-002, 1.0200000E-001
43500, 8.3833024E-002, 1.0200000E-001
43510, 8.3855629E-002, 1.0200000E-001
43520, 8.3881800E-002, 1.0200000E-001
43530, 8.3908970E-002, 1.0200000E-001
43540, 8.3935900E-002, 1.0200000E-001
43550, 8.3963177E-002, 1.0200000E-001
43560, 8.3993224E-002, 1.0200000E-001
43570, 8.4025995E-002, 1.0200000E-001
43580, 8.4060080E-002, 1.0200000E-001
43590, 8.4095060E-002, 1.0200000E-001
43600, 8.4130761E-002, 1.0200000E-001
43610, 8.4167781E-002, 1.0200000E-001
43620, 8.4205404E-002, 1.0200000E-001
43630, 8.4241839E-002, 1.0200000E-001
43640, 8.4277315E-002, 1.0200000E-001
43650, 8.4311936E-002, 1.0200000E-001
43660, 8.4345251E-002, 1.0200000E-001
43670, 8.4376666E-002, 1.0200000E-001
43680, 8.4407859E-002, 1.0200000E-001
43690, 8.4437027E-002, 1.0200000E-001
43700, 8.4463485E-002, 1.0200000E-001
43710, 8.4487482E-002, 1.0200000E-001
43720, 8.4509335E-002, 1.0200000E-001
43730, 8.4527400E-002, 1.0200000E-001
43740, 8.4542645E-002, 1.0200000E-001
43750, 8.4557621E-002, 1.0200000E-001
43760, 8.4572102E-002, 1.0200000E-001
43770, 8.4587077E-002, 1.0200000E-001
43780, 8.4602732E-002, 1.0200000E-001
43790, 8.4618926E-002, 1.0200000E-001
43800, 8.4634658E-002, 1.0200000E-001
43810, 8.4652388E-002, 1.0200000E-001
43820, 8.4669882E-002, 1.0200000E-001
43830, 8.4687871E-002, 1.0200000E-001
43840, 8.4706656E-002, 1.0200000E-001
43850, 8.4725659E-002, 1.0200000E-001
43860, 8.4746925E-002, 1.0200000E-001
43870, 8.4767238E-002, 1.0200000E-001
43880, 8.4787848E-002, 1.0200000E-001
43890, 8.4807621E-002, 1.0200000E-001
43900, 8.4828380E-002, 1.0200000E-001
43910, 8.4851092E-002, 1.0200000E-001
43920, 8.4874537E-002, 1.0200000E-001
43930, 8.4899259E-002, 1.0200000E-001
43940, 8.4923637E-002, 1.0200000E-001
43950, 8.4947503E-002, 1.0200000E-001
43960, 8.4971223E-002, 1.0200000E-001
43970, 8.4996417E-002, 1.0200000E-001
43980, 8.5020971E-002, 1.0200000E-001
43990, 8.5046174E-002, 1.0200000E-001
44000, 8.5072031E-002, 1.0200000E-001
44010, 8.5097438E-002, 1.0200000E-001
44020, 8.5122546E-002, 1.0200000E-001
44030, 8.5148932E-002, 1.0200000E-001
44040, 8.5175239E-002, 1.0200000E-001
44050, 8.5202688E-002, 1.0200000E-001
44060, 8.5228850E-002, 1.0200000E-001
44070, 8.5254407E-002, 1.0200000E-001
44080, 8.5282050E-002, 1.0200000E-001
44090, 8.5310728E-002, 1.0200000E-001
44100, 8.5340072E-002, 1.0200000E-001
44110, 8.5368784E-002, 1.0200000E-001
44120, 8.5399093E-002, 1.0200000E-001
44130, 8.5429782E-002, 1.0200000E-001
44140, 8.5461263E-002, 1.0200000E-001
44150, 8.5492562E-002, 1.0200000E-001
44160, 8.5523748E-002, 1.0200000E-001
44170, 8.5555607E-002, 1.0200000E-001
44180, 8.5587321E-002, 1.0200000E-001
44190, 8.5618283E-002, 1.0200000E-001
44200, 8.5649212E-002, 1.0200000E-001
44210, 8.5680597E-002, 1.0200000E-001
44220, 8.5713262E-002, 1.0200000E-001
44230, 8.5743186E-002, 1.0200000E-001
44240, 8.5772462E-002, 1.0200000E-001
44250, 8.5795929E-002, 1.0200000E-001
44260, 8.5813224E-002, 1.0200000E-001
44270, 8.5829447E-002, 1.0200000E-001
44280, 8.5845575E-002, 1.0200000E-001
44290, 8.5859991E-002, 1.0200000E-001
44300, 8.5873000E-002, 1.0200000E-001
44310, 8.5887636E-002, 1.0200000E-001
44320, 8.5904186E-002, 1.0200000E-001
44330, 8.5924310E-002, 1.0200000E-001
44340, 8.5946119E-002, 1.0200000E-001
44350, 8.5967442E-002, 1.0200000E-001
44360, 8.5988679E-002, 1.0200000E-001
44370, 8.6012173E-002, 1.0200000E-001
44380, 8.6037748E-002, 1.0200000E-001
44390, 8.6066667E-002, 1.0200000E-001
44400, 8.6096843E-002, 1.0200000E-001
44410, 8.6127041E-002, 1.0200000E-001
44420, 8.6157074E-002, 1.0200000E-001
44430, 8.6187683E-002, 1.0200000E-001
44440, 8.6217909E-002, 1.0200000E-001
44450, 8.6247618E-002, 1.0200000E-001
44460, 8.6275996E-002, 1.0200000E-001
44470, 8.6303616E-002, 1.0200000E-001
44480, 8.6330467E-002, 1.0200000E-001
44490, 8.6353448E-002, 1.0200000E-001
44500, 8.6373585E-002, 1.0200000E-001
44510, 8.6393075E-002, 1.0200000E-001
44520, 8.6412353E-002, 1.0200000E-001
44530, 8.6431119E-002, 1.0200000E-001
44540, 8.6449851E-002, 1.0200000E-001
44550, 8.6467815E-002, 1.0200000E-001
44560, 8.6485194E-002, 1.0200000E-001
44570, 8.6501180E-002, 1.0200000E-001
44580, 8.6517264E-002, 1.0200000E-001
44590, 8.6533732E-002, 1.0200000E-001
44600, 8.6547926E-002, 1.0200000E-001
44610, 8.6560687E-002, 1.0200000E-001
44620, 8.6575822E-002, 1.0200000E-001
44630, 8.6593702E-002, 1.0200000E-001
44640, 8.6611916E-002, 1.0200000E-001
44650, 8.6631208E-002, 1.0200000E-001
44660, 8.6651464E-002, 1.0200000E-001
44670, 8.6672761E-002, 1.0200000E-001
44680, 8.6695626E-002, 1.0200000E-001
44690, 8.6718581E-002, 1.0200000E-001
44700, 8.6740898E-002, 1.0200000E-001
44710, 8.6761986E-002, 1.0200000E-001
44720, 8.6784590E-002, 1.0200000E-001
44730, 8.6808330E-002, 1.0200000E-001
44740, 8.6832244E-002, 1.0200000E-001
44750, 8.6857013E-002, 1.0200000E-001
44760, 8.6881380E-002, 1.0200000E-001
44770, 8.6906513E-002, 1.0200000E-001
44780, 8.6930280E-002, 1.0200000E-001
44790, 8.6952564E-002, 1.0200000E-001
44800, 8.6970942E-002, 1.0200000E-001
44810, 8.6985301E-002, 1.0200000E-001
44820, 8.6996207E-002, 1.0200000E-001
44830, 8.7007782E-002, 1.0200000E-001
44840, 8.7019038E-002, 1.0200000E-001
44850, 8.7030456E-002, 1.0200000E-001
44860, 8.7042728E-002, 1.0200000E-001
44870, 8.7055686E-002, 1.0200000E-001
44880, 8.7069267E-002, 1.0200000E-001
44890, 8.7083065E-002, 1.0200000E-001
44900, 8.7097225E-002, 1.0200000E-001
44910, 8.7110605E-002, 1.0200000E-001
44920, 8.7123337E-002, 1.0200000E-001
44930, 8.7137109E-002, 1.0200000E-001
44940, 8.7153335E-002, 1.0200000E-001
44950, 8.7170240E-002, 1.0200000E-001
44960, 8.7188726E-002, 1.0200000E-001
44970, 8.7209691E-002, 1.0200000E-001
44980, 8.7233439E-002, 1.0200000E-001
44990, 8.7259128E-002, 1.0200000E-001
45000, 8.7285561E-002, 1.0200000E-001
45010, 8.7314648E-002, 1.0200000E-001
45020, 8.7348132E-002, 1.0200000E-001
45030, 8.7382924E-002, 1.0200000E-001
45040, 8.7417578E-002, 1.0200000E-001
